contact_id,opportunity_id,account_id,first_name,last_name,email,phone,title,department,lead_source,campaign_no,created_date
CON01252858,OPP00835137,ACC000769,Betty,Moore,betty.moore413@business.org,(810) 457-2498,Specialist,Sales,Purchased List,4950.0,2023-05-23
CON01252859,OPP00835137,ACC000769,Steven,Lopez,steven.lopez427@corp.net,(969) 230-2784,Coordinator,Sales,Partner Referral,,2023-05-23
CON01252936,OPP00835190,ACC000303,Richard,Taylor,richard.taylor716@yahoo.com,(239) 989-9505,CFO,Sales,Web,,2024-08-22
CON01252950,OPP00835199,ACC000708,Jessica,Lopez,jessica.lopez256@company.com,(846) 231-8824,VP Marketing,HR,Phone Inquiry,45340.0,2023-09-15
CON01252987,OPP00835224,ACC000897,Thomas,Lopez,thomas.lopez798@gmail.com,(233) 316-2482,CTO,Operations,Partner Referral,37687.0,2024-10-05
CON01253032,OPP00835252,ACC000462,William,Perez,william.perez585@company.com,(839) 433-4551,Analyst,HR,Web,45398.0,2023-11-30
CON01253033,OPP00835252,ACC000462,Jessica,Rodriguez,jessica.rodriguez29@company.com,(572) 547-1696,CTO,IT,Web,3286.0,2023-11-30
CON01253126,OPP00835317,ACC000301,Sharon,Perez,sharon.perez909@gmail.com,(232) 788-4357,Coordinator,Sales,Phone Inquiry,,2023-05-19
CON01253186,OPP00835356,ACC000833,Patricia,Robinson,patricia.robinson913@company.com,(238) 490-6918,Coordinator,Marketing,Other,41065.0,2023-08-31
CON01253280,OPP00835421,ACC000426,Robert,Wilson,robert.wilson669@corp.net,(753) 224-6662,Director,HR,Purchased List,,2023-03-12
CON01253290,OPP00835427,ACC000019,Helen,Brown,helen.brown331@company.com,(704) 346-9725,CEO,Operations,Other,,2024-02-12
CON01253299,OPP00835434,ACC000008,Betty,Jackson,betty.jackson788@yahoo.com,(403) 395-9234,Analyst,Operations,Web,,2024-06-30
CON01253559,OPP00835604,ACC000501,Jessica,Thompson,jessica.thompson740@hotmail.com,(928) 837-7902,CTO,Marketing,Purchased List,,2023-08-28
CON01253857,OPP00835805,ACC000183,Linda,Martin,linda.martin899@business.org,(866) 362-2294,VP Marketing,Sales,Other,10080.0,2024-06-16
CON01254038,OPP00835929,ACC000618,Paul,Miller,paul.miller460@gmail.com,(226) 340-1050,Manager,HR,Other,4885.0,2024-12-01
CON01254340,OPP00836137,ACC000428,Carol,Johnson,carol.johnson782@corp.net,(716) 402-6836,VP Sales,Operations,Phone Inquiry,1368.0,2023-09-15
CON01254362,OPP00836153,ACC000767,Robert,Lee,robert.lee134@corp.net,(404) 941-7091,VP Sales,Sales,Web,13577.0,2024-03-12
CON01254390,OPP00836176,ACC000352,Patricia,Jones,patricia.jones178@company.com,(396) 530-8087,Manager,Sales,Other,28362.0,2023-11-16
CON01254391,OPP00836176,ACC000352,James,Brown,james.brown857@corp.net,(587) 495-5081,Coordinator,IT,Other,5158.0,2023-11-16
CON01254608,OPP00836335,ACC000267,Barbara,Robinson,barbara.robinson711@yahoo.com,(877) 683-1678,Analyst,Finance,Phone Inquiry,4451.0,2024-12-20
CON01254609,OPP00836335,ACC000267,Mark,Rodriguez,mark.rodriguez374@yahoo.com,(483) 483-3329,VP Sales,HR,Phone Inquiry,11911.0,2024-12-20
CON01254692,OPP00836394,ACC000227,Lisa,Gonzalez,lisa.gonzalez413@hotmail.com,(474) 986-5591,Manager,Executive,Purchased List,20843.0,2023-03-08
CON01254934,OPP00836547,ACC000177,Anthony,Lopez,anthony.lopez858@hotmail.com,(224) 740-8433,Manager,Finance,Purchased List,25772.0,2024-04-30
CON01254937,OPP00836550,ACC000671,Karen,Clark,karen.clark510@yahoo.com,(863) 592-4653,Analyst,HR,Other,,2023-12-08
CON01255034,OPP00836609,ACC000557,Karen,Harris,karen.harris745@company.com,(307) 884-1548,Director,Finance,Web,12904.0,2024-05-09
CON01255049,OPP00836619,ACC000544,Michelle,Davis,michelle.davis970@hotmail.com,(453) 414-7782,Analyst,Operations,Web,25884.0,2023-04-11
CON01255137,OPP00836683,ACC000404,Lisa,Moore,lisa.moore209@company.com,(791) 808-7759,CTO,HR,Partner Referral,,2024-07-22
CON01255138,OPP00836683,ACC000404,David,Wilson,david.wilson677@gmail.com,(483) 392-1573,Analyst,Sales,Phone Inquiry,2619.0,2024-07-22
CON01255163,OPP00836701,ACC000007,Barbara,Davis,barbara.davis398@business.org,(792) 893-4795,CTO,Marketing,Phone Inquiry,10527.0,2024-11-26
CON01255164,OPP00836701,ACC000007,Christopher,Gonzalez,christopher.gonzalez243@gmail.com,(327) 452-2298,VP Sales,Operations,Phone Inquiry,46717.0,2024-11-26
CON01255233,OPP00836747,ACC000839,Richard,Jones,richard.jones870@gmail.com,(390) 300-2900,CEO,HR,Purchased List,34362.0,2023-12-12
CON01255242,OPP00836752,ACC000853,Donna,Ramirez,donna.ramirez592@business.org,(444) 853-4120,CEO,Executive,Purchased List,,2024-01-25
CON01255280,OPP00836779,ACC000141,Patricia,Harris,patricia.harris988@business.org,(341) 387-4528,Specialist,Operations,Purchased List,44234.0,2024-11-12
CON01255298,OPP00836791,ACC000225,Susan,Johnson,susan.johnson163@corp.net,(796) 612-1169,Director,HR,Purchased List,29239.0,2024-04-23
CON01255299,OPP00836791,ACC000225,Betty,Martin,betty.martin26@gmail.com,(618) 631-7595,Specialist,Executive,Partner Referral,,2024-04-23
CON01255466,OPP00836898,ACC000305,William,Harris,william.harris120@corp.net,(380) 201-9649,Analyst,IT,Partner Referral,20823.0,2024-12-17
CON01255716,OPP00837071,ACC000372,William,Miller,william.miller632@corp.net,(758) 948-6036,CTO,Sales,Other,,2023-07-04
CON01256040,OPP00837277,ACC000899,Joshua,Rodriguez,joshua.rodriguez936@gmail.com,(933) 786-2517,Director,HR,Purchased List,29565.0,2023-02-06
CON01256131,OPP00837335,ACC000783,Mary,Ramirez,mary.ramirez61@yahoo.com,(948) 293-9373,CTO,HR,Partner Referral,21376.0,2023-09-19
CON01256366,OPP00837489,ACC000147,Anthony,Robinson,anthony.robinson892@hotmail.com,(705) 885-2559,Analyst,Sales,Web,44176.0,2024-06-18
CON01256674,OPP00837695,ACC000046,Karen,Ramirez,karen.ramirez644@gmail.com,(847) 310-8326,Specialist,Operations,Other,,2023-05-11
CON01256675,OPP00837695,ACC000046,Thomas,Martin,thomas.martin152@hotmail.com,(930) 755-6008,CFO,Finance,Web,14208.0,2023-05-11
CON01256690,OPP00837706,ACC000893,Karen,Taylor,karen.taylor440@corp.net,(962) 458-2331,CTO,Sales,Purchased List,40476.0,2024-11-19
CON01256691,OPP00837706,ACC000893,Jessica,Davis,jessica.davis836@company.com,(492) 849-1911,Coordinator,Executive,Phone Inquiry,,2024-11-19
CON01256723,OPP00837731,ACC000656,William,Ramirez,william.ramirez720@gmail.com,(522) 735-8608,Director,Operations,Other,12601.0,2023-05-23
CON01256990,OPP00837907,ACC000139,Karen,Thompson,karen.thompson360@hotmail.com,(742) 494-7130,Director,IT,Phone Inquiry,44887.0,2024-12-23
CON01257003,OPP00837915,ACC000163,Joseph,Robinson,joseph.robinson158@company.com,(809) 265-4656,Director,HR,Web,13436.0,2023-06-30
CON01257009,OPP00837920,ACC000576,Matthew,Perez,matthew.perez933@company.com,(568) 360-9539,CTO,Operations,Phone Inquiry,,2023-02-10
CON01257010,OPP00837920,ACC000576,Helen,Ramirez,helen.ramirez157@hotmail.com,(712) 717-2294,VP Marketing,HR,Partner Referral,46563.0,2023-02-10
CON01257011,OPP00837920,ACC000576,Sandra,Lee,sandra.lee999@yahoo.com,(848) 384-9654,Manager,Finance,Web,,2023-02-10
CON01257162,OPP00838019,ACC000001,Michael,Martinez,michael.martinez21@business.org,(855) 288-3504,VP Marketing,IT,Other,,2023-03-28
CON01257163,OPP00838019,ACC000001,James,Clark,james.clark543@company.com,(828) 511-7251,VP Marketing,IT,Partner Referral,48557.0,2023-03-28
CON01257364,OPP00838152,ACC000279,Jessica,Martinez,jessica.martinez7@corp.net,(949) 689-8457,CFO,HR,Web,,2024-11-14
CON01257365,OPP00838152,ACC000279,John,Perez,john.perez309@gmail.com,(290) 711-7558,CFO,Executive,Purchased List,,2024-11-14
CON01257476,OPP00838223,ACC000602,Thomas,Thomas,thomas.thomas778@yahoo.com,(773) 616-8065,Director,HR,Phone Inquiry,29545.0,2024-12-21
CON01257485,OPP00838228,ACC000419,Barbara,Robinson,barbara.robinson441@yahoo.com,(406) 835-4487,Specialist,Sales,Purchased List,43639.0,2024-01-14
CON01257498,OPP00838239,ACC000532,Linda,Lewis,linda.lewis514@company.com,(314) 766-6385,CEO,Marketing,Web,490.0,2023-06-29
CON01257585,OPP00838296,ACC000499,David,Thompson,david.thompson610@yahoo.com,(219) 475-5340,Analyst,Sales,Web,,2024-07-28
CON01257614,OPP00838317,ACC000131,Carol,Ramirez,carol.ramirez565@company.com,(461) 260-8926,Director,IT,Purchased List,42893.0,2023-05-24
CON01257642,OPP00838335,ACC000312,Andrew,Johnson,andrew.johnson414@hotmail.com,(227) 489-9727,CFO,Sales,Other,,2024-09-09
CON01257720,OPP00838387,ACC000817,Betty,Thompson,betty.thompson710@business.org,(302) 705-2213,Manager,Executive,Phone Inquiry,5761.0,2024-04-01
CON01257765,OPP00838415,ACC000197,Donald,Williams,donald.williams517@gmail.com,(423) 977-1716,Coordinator,Executive,Other,38236.0,2024-02-11
CON01257766,OPP00838415,ACC000197,Robert,Smith,robert.smith609@hotmail.com,(966) 923-5545,Director,Operations,Partner Referral,,2024-02-11
CON01257767,OPP00838415,ACC000197,Linda,Taylor,linda.taylor556@yahoo.com,(279) 806-1028,VP Marketing,Executive,Phone Inquiry,32269.0,2024-02-11
CON01257791,OPP00838432,ACC000985,John,Lopez,john.lopez305@yahoo.com,(444) 650-3517,Coordinator,Operations,Other,45537.0,2023-10-08
CON01257827,OPP00838460,ACC000665,Michael,Jones,michael.jones646@business.org,(454) 738-9676,Manager,Sales,Purchased List,46662.0,2023-02-05
CON01257828,OPP00838460,ACC000665,David,Anderson,david.anderson272@gmail.com,(258) 476-6241,Analyst,Operations,Purchased List,27617.0,2023-02-05
CON01257829,OPP00838461,ACC000824,John,Perez,john.perez628@hotmail.com,(930) 555-3893,CFO,Marketing,Web,,2024-10-21
CON01257830,OPP00838461,ACC000824,Sharon,Wilson,sharon.wilson709@business.org,(884) 886-3040,Coordinator,IT,Partner Referral,47693.0,2024-10-21
CON01257842,OPP00838470,ACC000238,Lisa,Robinson,lisa.robinson592@yahoo.com,(451) 358-8194,VP Sales,Marketing,Phone Inquiry,3317.0,2023-01-11
CON01257865,OPP00838489,ACC000265,Joseph,Perez,joseph.perez756@business.org,(410) 405-4638,CFO,Marketing,Web,48587.0,2024-11-16
CON01257866,OPP00838489,ACC000265,Joshua,Wilson,joshua.wilson369@gmail.com,(481) 655-2180,VP Sales,Operations,Partner Referral,11539.0,2024-11-16
CON01257867,OPP00838489,ACC000265,Sarah,Johnson,sarah.johnson234@yahoo.com,(508) 891-8570,Manager,Marketing,Phone Inquiry,,2024-11-16
CON01258244,OPP00838741,ACC000519,Barbara,Moore,barbara.moore26@company.com,(282) 990-8736,Director,Operations,Phone Inquiry,32226.0,2024-11-15
CON01258279,OPP00838764,ACC000330,Thomas,Smith,thomas.smith238@hotmail.com,(647) 934-7514,VP Marketing,Sales,Other,16184.0,2024-01-18
CON01258280,OPP00838764,ACC000330,Donald,Brown,donald.brown155@business.org,(632) 261-5349,Analyst,Sales,Other,11000.0,2024-01-18
CON01258295,OPP00838772,ACC000825,Sharon,Hernandez,sharon.hernandez707@corp.net,(993) 453-4256,Manager,HR,Purchased List,21283.0,2024-11-17
CON01258296,OPP00838772,ACC000825,Carol,Jones,carol.jones168@hotmail.com,(943) 354-3012,CTO,Sales,Web,3110.0,2024-11-17
CON01258351,OPP00838808,ACC000904,Christopher,Sanchez,christopher.sanchez79@hotmail.com,(784) 692-7017,Manager,Finance,Purchased List,9102.0,2023-12-06
CON01258352,OPP00838808,ACC000904,Susan,Clark,susan.clark51@gmail.com,(571) 515-3192,VP Sales,Marketing,Phone Inquiry,44906.0,2023-12-06
CON01258366,OPP00838818,ACC000179,Joseph,Wilson,joseph.wilson743@business.org,(611) 782-4058,Director,Sales,Web,34968.0,2023-11-28
CON01258628,OPP00839003,ACC000494,Richard,Robinson,richard.robinson972@yahoo.com,(702) 980-8147,Specialist,IT,Other,,2023-03-21
CON01258808,OPP00839116,ACC000745,John,Anderson,john.anderson524@business.org,(622) 731-3863,VP Marketing,Executive,Web,26243.0,2024-10-08
CON01258832,OPP00839132,ACC000558,Ruth,Taylor,ruth.taylor217@corp.net,(645) 352-6839,VP Sales,HR,Partner Referral,,2023-06-07
CON01258833,OPP00839132,ACC000558,Barbara,Anderson,barbara.anderson814@hotmail.com,(496) 545-5858,VP Sales,Marketing,Phone Inquiry,,2023-06-07
CON01258834,OPP00839132,ACC000558,William,Lewis,william.lewis781@corp.net,(723) 560-4604,Analyst,Sales,Phone Inquiry,25171.0,2023-06-07
CON01258849,OPP00839140,ACC000039,William,Johnson,william.johnson718@yahoo.com,(849) 997-5214,Manager,Marketing,Partner Referral,4817.0,2023-05-25
CON01258850,OPP00839140,ACC000039,Anthony,Hernandez,anthony.hernandez390@company.com,(536) 733-3203,VP Marketing,IT,Purchased List,16203.0,2023-05-25
CON01258896,OPP00839174,ACC000388,Nancy,Harris,nancy.harris273@yahoo.com,(300) 774-2473,CTO,Sales,Phone Inquiry,,2023-01-21
CON01258897,OPP00839174,ACC000388,Patricia,Ramirez,patricia.ramirez833@gmail.com,(914) 538-8590,CTO,Sales,Other,43477.0,2023-01-21
CON01258972,OPP00839222,ACC000356,Robert,Lopez,robert.lopez115@hotmail.com,(830) 479-7811,VP Sales,Sales,Web,32390.0,2024-11-26
CON01258973,OPP00839222,ACC000356,Helen,Wilson,helen.wilson463@hotmail.com,(593) 368-2613,Director,IT,Web,1302.0,2024-11-26
CON01258991,OPP00839231,ACC000975,Ruth,Martinez,ruth.martinez773@company.com,(680) 572-5754,Coordinator,Marketing,Partner Referral,1397.0,2024-08-13
CON01259010,OPP00839246,ACC000148,Nancy,Smith,nancy.smith645@business.org,(921) 386-2564,Analyst,Marketing,Other,28453.0,2024-06-08
CON01259011,OPP00839246,ACC000148,Andrew,Jones,andrew.jones640@hotmail.com,(754) 869-6985,VP Sales,IT,Web,28607.0,2024-06-08
CON01259012,OPP00839246,ACC000148,Sandra,Clark,sandra.clark978@gmail.com,(597) 805-8474,CFO,Operations,Phone Inquiry,3805.0,2024-06-08
CON01259100,OPP00839307,ACC000676,Michelle,Miller,michelle.miller544@gmail.com,(795) 558-6802,CFO,Sales,Web,,2023-08-03
CON01259193,OPP00839369,ACC000257,Jennifer,Clark,jennifer.clark738@corp.net,(751) 825-9292,VP Marketing,Executive,Web,41633.0,2024-08-01
CON01259194,OPP00839369,ACC000257,Sarah,Hernandez,sarah.hernandez91@business.org,(491) 873-8366,Coordinator,IT,Other,,2024-08-01
CON01259253,OPP00839408,ACC000303,Joseph,Rodriguez,joseph.rodriguez796@yahoo.com,(800) 308-7540,Analyst,Finance,Phone Inquiry,37236.0,2024-09-12
CON01259254,OPP00839408,ACC000303,Linda,Moore,linda.moore623@business.org,(883) 688-7466,VP Marketing,Operations,Partner Referral,457.0,2024-09-12
CON01259385,OPP00839497,ACC000920,Andrew,Martin,andrew.martin513@business.org,(463) 221-7939,Manager,Executive,Partner Referral,,2023-10-08
CON01259399,OPP00839507,ACC000355,Sharon,White,sharon.white76@corp.net,(555) 558-4126,Coordinator,Sales,Phone Inquiry,,2023-12-30
CON01259618,OPP00839651,ACC000760,Donna,Martin,donna.martin379@company.com,(893) 228-2985,CEO,IT,Other,45685.0,2024-06-22
CON01259670,OPP00839686,ACC000005,Patricia,Johnson,patricia.johnson912@yahoo.com,(934) 865-7093,Coordinator,IT,Other,9359.0,2023-06-03
CON01259671,OPP00839686,ACC000005,Sharon,Gonzalez,sharon.gonzalez414@yahoo.com,(256) 686-6957,CTO,IT,Purchased List,360.0,2023-06-03
CON01259672,OPP00839686,ACC000005,Christopher,Smith,christopher.smith829@business.org,(909) 892-9420,CTO,Marketing,Other,19774.0,2023-06-03
CON01259892,OPP00839835,ACC000067,Michelle,Robinson,michelle.robinson216@gmail.com,(481) 455-3945,Specialist,Finance,Phone Inquiry,,2023-09-13
CON01259987,OPP00839897,ACC000057,Karen,Martinez,karen.martinez976@hotmail.com,(536) 935-4763,Director,Marketing,Partner Referral,16718.0,2023-11-13
CON01259988,OPP00839897,ACC000057,Susan,Harris,susan.harris377@business.org,(769) 831-6447,Manager,Marketing,Web,34639.0,2023-11-13
CON01259989,OPP00839897,ACC000057,Joseph,White,joseph.white270@corp.net,(754) 663-4947,Specialist,HR,Phone Inquiry,23405.0,2023-11-13
CON01259999,OPP00839904,ACC000156,James,White,james.white389@yahoo.com,(811) 469-2041,VP Marketing,IT,Purchased List,37500.0,2024-07-07
CON01260000,OPP00839904,ACC000156,Sarah,Brown,sarah.brown531@corp.net,(962) 640-2329,CEO,IT,Partner Referral,34770.0,2024-07-07
CON01260074,OPP00839959,ACC000995,Richard,Jones,richard.jones431@yahoo.com,(286) 516-5287,VP Sales,Sales,Purchased List,42836.0,2023-09-14
CON01260243,OPP00840078,ACC000067,Charles,Robinson,charles.robinson707@company.com,(222) 528-3399,CTO,Executive,Web,,2023-12-29
CON01260323,OPP00840129,ACC000664,Helen,Perez,helen.perez766@hotmail.com,(273) 794-8926,Manager,Executive,Partner Referral,,2024-02-26
CON01260416,OPP00840184,ACC000215,Matthew,Thomas,matthew.thomas885@gmail.com,(341) 897-1233,Director,Operations,Partner Referral,,2024-07-13
CON01260417,OPP00840184,ACC000215,David,Jones,david.jones547@yahoo.com,(802) 500-7762,CEO,Operations,Other,,2024-07-13
CON01260470,OPP00840217,ACC000853,Jennifer,Johnson,jennifer.johnson251@gmail.com,(691) 636-9168,VP Sales,Sales,Purchased List,15404.0,2024-03-04
CON01260471,OPP00840217,ACC000853,Jessica,Sanchez,jessica.sanchez184@gmail.com,(675) 728-9020,Specialist,Executive,Phone Inquiry,16538.0,2024-03-04
CON01260500,OPP00840236,ACC000241,Carol,Martinez,carol.martinez170@yahoo.com,(452) 536-1064,Specialist,HR,Purchased List,,2023-02-18
CON01260501,OPP00840236,ACC000241,Carol,Brown,carol.brown944@corp.net,(664) 646-1964,Coordinator,Marketing,Purchased List,32115.0,2023-02-18
CON01260548,OPP00840275,ACC000542,Karen,Anderson,karen.anderson792@gmail.com,(359) 343-8951,Coordinator,Marketing,Web,10000.0,2024-03-20
CON01260602,OPP00840310,ACC000507,Richard,Jackson,richard.jackson324@business.org,(922) 809-7866,VP Marketing,IT,Purchased List,,2023-06-26
CON01260663,OPP00840347,ACC000790,Jessica,Williams,jessica.williams909@hotmail.com,(945) 252-3919,CTO,Sales,Partner Referral,,2024-06-08
CON01260664,OPP00840347,ACC000790,Joseph,Jackson,joseph.jackson430@corp.net,(817) 955-3118,VP Sales,HR,Partner Referral,21168.0,2024-06-08
CON01260665,OPP00840347,ACC000790,Sharon,Hernandez,sharon.hernandez9@hotmail.com,(767) 883-6039,VP Sales,Finance,Web,30262.0,2024-06-08
CON01260712,OPP00840381,ACC000071,Mark,Perez,mark.perez924@company.com,(938) 680-8735,CEO,Sales,Web,6114.0,2024-08-04
CON01260981,OPP00840555,ACC000492,Mark,White,mark.white704@yahoo.com,(407) 317-8490,Specialist,Operations,Phone Inquiry,38948.0,2023-08-24
CON01260982,OPP00840555,ACC000492,Mark,Thomas,mark.thomas114@yahoo.com,(613) 840-7036,Manager,Executive,Partner Referral,36492.0,2023-08-24
CON01261093,OPP00840629,ACC000424,Barbara,Lopez,barbara.lopez158@business.org,(486) 236-7717,VP Marketing,Finance,Partner Referral,23720.0,2023-12-21
CON01261094,OPP00840629,ACC000424,Matthew,Gonzalez,matthew.gonzalez664@gmail.com,(493) 440-8457,Coordinator,Executive,Other,,2023-12-21
CON01261221,OPP00840713,ACC000582,Karen,Lewis,karen.lewis614@business.org,(233) 951-3069,Specialist,Sales,Purchased List,,2024-09-10
CON01261273,OPP00840747,ACC000037,Michelle,Miller,michelle.miller278@gmail.com,(851) 824-9486,Manager,Sales,Other,21558.0,2023-08-06
CON01261360,OPP00840813,ACC000643,Nancy,Harris,nancy.harris744@company.com,(315) 791-9948,Manager,Operations,Purchased List,38302.0,2023-08-17
CON01261419,OPP00840853,ACC000919,Steven,Ramirez,steven.ramirez160@company.com,(965) 815-4469,Analyst,Executive,Web,,2024-03-29
CON01261484,OPP00840898,ACC000588,Jennifer,White,jennifer.white435@gmail.com,(387) 614-2432,CTO,Executive,Web,,2023-02-01
CON01261485,OPP00840898,ACC000588,Donald,Rodriguez,donald.rodriguez963@corp.net,(614) 507-6546,Coordinator,IT,Phone Inquiry,31478.0,2023-02-01
CON01261531,OPP00840930,ACC000882,Thomas,Perez,thomas.perez366@business.org,(456) 831-8840,CTO,Sales,Partner Referral,31521.0,2024-06-02
CON01261694,OPP00841034,ACC000108,Richard,Smith,richard.smith879@corp.net,(408) 304-3747,VP Sales,Finance,Partner Referral,49757.0,2024-11-16
CON01261695,OPP00841034,ACC000108,Christopher,Smith,christopher.smith170@yahoo.com,(609) 270-9109,CFO,Marketing,Web,,2024-11-16
CON01261806,OPP00841109,ACC000922,Karen,Smith,karen.smith947@gmail.com,(891) 956-5502,Manager,Sales,Partner Referral,17371.0,2024-08-09
CON01261848,OPP00841139,ACC000637,John,Ramirez,john.ramirez174@hotmail.com,(807) 735-6215,Coordinator,Marketing,Web,6850.0,2024-12-12
CON01261865,OPP00841154,ACC000386,Michael,Martinez,michael.martinez861@hotmail.com,(531) 332-8421,Coordinator,IT,Phone Inquiry,871.0,2024-12-08
CON01261875,OPP00841161,ACC000268,Carol,Taylor,carol.taylor578@yahoo.com,(772) 680-1340,CFO,IT,Purchased List,32102.0,2023-02-20
CON01261876,OPP00841161,ACC000268,Daniel,Moore,daniel.moore964@company.com,(702) 688-6062,CFO,Operations,Phone Inquiry,22230.0,2023-02-20
CON01261913,OPP00841186,ACC000724,Patricia,Moore,patricia.moore397@gmail.com,(999) 232-7276,Director,Marketing,Other,11047.0,2024-01-29
CON01261916,OPP00841189,ACC000287,Michael,Taylor,michael.taylor669@business.org,(480) 489-6749,Analyst,HR,Partner Referral,,2023-09-15
CON01261932,OPP00841201,ACC000803,Carol,Wilson,carol.wilson208@business.org,(570) 753-1028,Coordinator,Executive,Phone Inquiry,13615.0,2023-02-06
CON01261933,OPP00841201,ACC000803,Mary,Anderson,mary.anderson573@corp.net,(915) 655-3814,CEO,Finance,Web,30229.0,2023-02-06
CON01262031,OPP00841273,ACC000281,Robert,Smith,robert.smith56@hotmail.com,(395) 384-9981,Manager,Sales,Phone Inquiry,3124.0,2023-05-11
CON01262185,OPP00841379,ACC000619,Anthony,Gonzalez,anthony.gonzalez286@business.org,(886) 688-1826,Specialist,Operations,Other,1196.0,2023-07-05
CON01262186,OPP00841379,ACC000619,Steven,Rodriguez,steven.rodriguez435@gmail.com,(828) 520-8851,VP Sales,Finance,Partner Referral,,2023-07-05
CON01262381,OPP00841510,ACC000182,Sharon,Lopez,sharon.lopez290@hotmail.com,(537) 625-3975,VP Marketing,Executive,Purchased List,23637.0,2024-04-29
CON01262382,OPP00841510,ACC000182,James,Brown,james.brown137@yahoo.com,(586) 864-2206,VP Marketing,HR,Partner Referral,44529.0,2024-04-29
CON01262424,OPP00841541,ACC000709,Helen,Thompson,helen.thompson128@hotmail.com,(296) 794-8621,CTO,IT,Partner Referral,36290.0,2023-07-16
CON01262425,OPP00841541,ACC000709,Michelle,Robinson,michelle.robinson336@corp.net,(893) 627-2771,CEO,Marketing,Web,47100.0,2023-07-16
CON01262432,OPP00841546,ACC000281,Mary,Miller,mary.miller928@company.com,(322) 452-4500,CTO,Marketing,Purchased List,40430.0,2023-02-22
CON01262433,OPP00841546,ACC000281,Carol,Garcia,carol.garcia70@business.org,(926) 857-5386,Director,HR,Purchased List,4359.0,2023-02-22
CON01262434,OPP00841546,ACC000281,Karen,Taylor,karen.taylor295@hotmail.com,(359) 231-6598,CTO,Operations,Phone Inquiry,,2023-02-22
CON01262466,OPP00841567,ACC000311,William,Ramirez,william.ramirez13@hotmail.com,(983) 506-5010,Coordinator,Sales,Partner Referral,,2024-04-04
CON01262467,OPP00841567,ACC000311,Susan,Gonzalez,susan.gonzalez324@corp.net,(393) 631-4566,Analyst,Marketing,Partner Referral,,2024-04-04
CON01262468,OPP00841567,ACC000311,Richard,Smith,richard.smith165@hotmail.com,(551) 998-1141,CFO,HR,Purchased List,26069.0,2024-04-04
CON01262483,OPP00841576,ACC000260,Robert,Rodriguez,robert.rodriguez690@business.org,(390) 210-5062,Manager,Marketing,Phone Inquiry,20180.0,2024-09-19
CON01262484,OPP00841576,ACC000260,Andrew,Miller,andrew.miller928@corp.net,(661) 239-4075,Director,Operations,Web,23724.0,2024-09-19
CON01262718,OPP00841734,ACC000795,Matthew,Jones,matthew.jones55@hotmail.com,(873) 629-2571,CFO,HR,Phone Inquiry,,2023-09-22
CON01262776,OPP00841775,ACC000463,John,Martinez,john.martinez588@hotmail.com,(256) 385-9940,Coordinator,Finance,Other,,2023-10-02
CON01262802,OPP00841792,ACC000471,Nancy,White,nancy.white122@hotmail.com,(260) 610-6445,Analyst,Executive,Purchased List,14195.0,2024-02-09
CON01262891,OPP00841851,ACC000903,Robert,Davis,robert.davis216@company.com,(581) 331-4360,Coordinator,Marketing,Phone Inquiry,3436.0,2023-07-22
CON01262924,OPP00841877,ACC000376,Mary,Sanchez,mary.sanchez768@business.org,(757) 629-2432,Specialist,HR,Web,36019.0,2024-03-23
CON01262945,OPP00841889,ACC000567,Joseph,Hernandez,joseph.hernandez528@company.com,(976) 291-2110,VP Marketing,HR,Web,,2023-11-04
CON01262995,OPP00841922,ACC000834,John,Thompson,john.thompson116@business.org,(995) 893-2711,Manager,Finance,Phone Inquiry,,2023-11-07
CON01262996,OPP00841922,ACC000834,Steven,Miller,steven.miller969@company.com,(592) 949-2022,Specialist,Finance,Web,36255.0,2023-11-07
CON01263274,OPP00842108,ACC000805,Sharon,Garcia,sharon.garcia265@business.org,(303) 686-5961,CEO,Finance,Other,49557.0,2024-09-26
CON01263301,OPP00842126,ACC000148,Ruth,Moore,ruth.moore198@corp.net,(683) 818-3576,VP Sales,Sales,Partner Referral,19845.0,2023-03-02
CON01263361,OPP00842164,ACC000387,Helen,Jackson,helen.jackson835@company.com,(574) 836-1632,Specialist,Executive,Web,,2024-12-02
CON01263366,OPP00842167,ACC000262,James,Wilson,james.wilson624@corp.net,(997) 762-2445,VP Marketing,Sales,Partner Referral,,2023-09-28
CON01263367,OPP00842167,ACC000262,Jennifer,Martinez,jennifer.martinez674@corp.net,(661) 767-2533,Analyst,Marketing,Purchased List,5973.0,2023-09-28
CON01263388,OPP00842180,ACC000740,John,Martin,john.martin512@company.com,(774) 562-4206,VP Marketing,IT,Partner Referral,21602.0,2023-04-22
CON01263712,OPP00842393,ACC000326,Mary,Lee,mary.lee256@gmail.com,(802) 777-9944,VP Sales,HR,Partner Referral,,2023-05-15
CON01263781,OPP00842443,ACC000606,Anthony,Williams,anthony.williams78@business.org,(455) 962-3680,Coordinator,HR,Purchased List,19179.0,2023-01-23
CON01263782,OPP00842443,ACC000606,Elizabeth,Robinson,elizabeth.robinson108@yahoo.com,(468) 339-1086,VP Marketing,Sales,Phone Inquiry,47019.0,2023-01-23
CON01263843,OPP00842482,ACC000839,Susan,Rodriguez,susan.rodriguez924@corp.net,(716) 971-5003,CTO,HR,Purchased List,48594.0,2024-01-01
CON01263950,OPP00842555,ACC000117,Christopher,Ramirez,christopher.ramirez581@company.com,(858) 612-1709,CEO,Sales,Other,,2024-02-26
